看得最远的地方,毛不易,686.7万,w,2022-09-13 09:32:27,我要去看的最远的地方
看得最远的地方,毛不易,686.7万,二 两岁,2022-09-13 09:18:31,歌词好 歌好 听 声音好听
看得最远的地方,毛不易,686.7万,皆空,2022-09-13 06:18:12,好听
看得最远的地方,毛不易,686.7万,小R,2022-09-13 02:18:12,还是有难过的时候
看得最远的地方,毛不易,686.7万,疯狂的稻草人,2022-09-12 21:39:32,治愈
看得最远的地方,毛不易,686.7万,阿薛吃不饱,2022-09-12 20:07:23,幸好有你
消愁 (Live),毛不易,686.7万,Jay,2022-09-10 07:43:20,精西
消愁 (Live),毛不易,686.7万,Jay,2022-09-10 07:43:18,精西
消愁 (Live),毛不易,686.7万,Jay,2022-09-10 07:43:08,精西
消愁 (Live),毛不易,686.7万,梦❦人,2022-09-09 23:46:32,好苦涩
消愁 (Live),毛不易,686.7万,江江,2022-09-09 21:56:11,好听，歌词很有味道。
消愁 (Live),毛不易,686.7万,十月,2022-09-09 17:49:56,没有录音棚版吗
消愁 (Live),毛不易,686.7万,唯泽,2022-09-09 10:41:46,那一刻，才华战胜了资本
消愁 (Live),毛不易,686.7万,小李,2022-09-09 09:49:51,最后一句不理解为什么清醒的人最荒唐
消愁 (Live),毛不易,686.7万,今夕是何年,2022-09-09 09:47:49,2022年9月9日  依然泪如雨下
消愁 (Live),毛不易,686.7万,Ovo,2022-09-08 23:40:58,一杯敬前妻，一杯敬老王，收拾我的行李，离开了现场💔
消愁 (Live),毛不易,686.7万,branch,2022-09-08 23:10:35,清醒的人最荒唐
消愁 (Live),毛不易,686.7万,love明日by,2022-09-08 22:46:02,这首歌会陪我一生吧。
消愁 (Live),毛不易,686.7万,love明日by,2022-09-08 22:45:39,我还在挣扎，痛并渴望着
消愁 (Live),毛不易,686.7万,One,2022-09-08 15:07:59,你这样做准备怎么收场？你就不怕吗
消愁 (Live),毛不易,686.7万,❤️ Estherr~,2022-09-08 13:25:13,我也想跪下
消愁 (Live),毛不易,686.7万,6,2022-09-08 02:34:42,那天晚上雾蒙蒙的 可你还说你不冷
消愁 (Live),毛不易,686.7万,向日葵,2022-09-07 20:39:26,喜欢毛不易的原因很简单，活着很累，哪有那么多的爱呀恨呀，更多的压抑，茫然
消愁 (Live),毛不易,686.7万,十几度,2022-09-07 19:32:51,清醒的人最荒唐，因为我们无法回去🙈
消愁 (Live),毛不易,686.7万,ㅤㅤㅤㅤ,2022-09-07 16:44:17,我听到的是人生
消愁 (Live),毛不易,686.7万,插曲,2022-09-07 12:59:52,人生苦短及时行乐
消愁 (Live),毛不易,686.7万,水皮,2022-09-07 09:39:47,有没有人告诉我 人生的意义到底是什么？
消愁 (Live),毛不易,686.7万,义乌谭校长（固德五金工具）,2022-09-06 23:17:17,歌词错误，第二段副歌，后面宽重我的身体，
消愁 (Live),毛不易,686.7万,路边一支花,2022-09-06 22:35:26,这首歌是真的🐮
消愁 (Live),毛不易,686.7万,自强不西,2022-09-06 21:08:12,薛之谦都想下跪的人！只属毛不易
消愁 (Live),毛不易,686.7万,玥,2022-09-06 20:45:35,"每次听都会泪流满面....;我们终其一生只做了一次平凡人,殊不知普通人的生活也是许多人遥不可及的远方....;守着我的善良，催着我成长....;"
看得最远的地方,毛不易,686.7万,🌈,2022-09-12 18:07:39,听这首歌 突然就有很多感慨 有种想哭感觉
看得最远的地方,毛不易,686.7万,听别人的故事，过自己的人生,2022-09-12 17:20:15,你要加油吖，别郁闷了，做起来
看得最远的地方,毛不易,686.7万,苏北陆,2022-09-12 14:49:13,毛毛太温柔叻！
看得最远的地方,毛不易,686.7万,Lxc,2022-09-12 13:32:06,好好听啊
看得最远的地方,毛不易,686.7万,小语麻麻-卖米菲母婴产品,2022-09-12 12:03:35,好听，但是标注一下原唱张韶涵吧😀
看得最远的地方,毛不易,686.7万,郭嘉；十胜论。古今罕成,2022-09-12 08:32:41,改编的不入流啊😱
看得最远的地方,毛不易,686.7万,猎空,2022-09-12 06:06:28,毛不易，是要祝福高考成功。
看得最远的地方,毛不易,686.7万,故里,2022-09-12 01:11:59,一直努力就好啦
看得最远的地方,毛不易,686.7万,猕猴桃帝企鹅,2022-09-12 00:38:07,我啥时候可以去毛不易的演唱会呀😭
看得最远的地方,毛不易,686.7万,黑夜白昼,2022-09-12 00:31:08,好温暖☀
看得最远的地方,毛不易,686.7万,HᴠᴇᴍɪY⁹_,2022-09-11 23:55:54,这次我会看向远方 站在局外 轻轻地看着她爱上别人 就像我没来过一样
看得最远的地方,毛不易,686.7万,暮,2022-09-11 22:50:06,山和山不相逢，人和人要相遇，未曾谋面的终究也会遇见，没有好好告别的人，总还是会相逢的对吧
看得最远的地方,毛不易,686.7万,刘晖          🐝,2022-09-11 19:14:08,焯 来得晚了 还来得及
看得最远的地方,毛不易,686.7万,萌想成真,2022-09-11 16:41:31,好听，让我想起了以前的时光
看得最远的地方,毛不易,686.7万,落花满天蔽月光,2022-09-11 14:42:30,盛夏的风吹不散的情，回头追溯如何走到这一步，不知道，纷纷杂杂，看你就像看我，似是知你的烦恼，没关系我也如此。你在改变，似乎又未变，看到你，仿佛知我的结果，不知现在的成就，你付出了多少？或许知道这个答案，我就能像你一样。
看得最远的地方,毛不易,686.7万,朤㙓,2022-09-11 05:01:35,没啥文化，但可以和法师拼一拼，搏一搏，有自信
看得最远的地方,毛不易,686.7万,Milky.,2022-09-11 01:05:44,后来，我有默默的去听你听的歌，默默关心你的近况，默默站在你的身后看着你走远，默默为你祈祷，或许这样遗憾就会慢慢被抹去棱角。
看得最远的地方,毛不易,686.7万,軒,2022-09-11 00:58:51,愿自己读更多的书走更远的路
看得最远的地方,毛不易,686.7万,听见你的声音,2022-09-10 23:54:16,中秋节快乐
看得最远的地方,毛不易,686.7万,小黄花儿.   🌻,2022-09-10 23:13:01,眺望 望月 月圆 远方
看得最远的地方,毛不易,686.7万,衍,2022-09-10 21:44:59,望着月亮  看着远方
看得最远的地方,毛不易,686.7万,.,2022-09-10 21:21:23,各位中秋快乐呀☺️
看得最远的地方,毛不易,686.7万,热忱,2022-09-10 20:41:43,我在这里一点都不开心🙁
看得最远的地方,毛不易,686.7万,11🍃🍃,2022-09-10 19:46:31,全力以赴，不问归期!
看得最远的地方,毛不易,686.7万,木珩,2022-09-10 19:29:24,Remeber now and live boldly!💙
消愁 (Live),毛不易,686.7万,Miller,2022-09-06 19:00:18,好听
消愁 (Live),毛不易,686.7万,曌,2022-09-06 11:12:19,人生不易，不忘初心！;我，依然是我！;错了，那就重新来过。;万事由心，且有心！
消愁 (Live),毛不易,686.7万,曌,2022-09-06 11:10:38,一杯敬朝阳，一杯敬月光。（少年无忧）一杯敬故乡，一杯敬远方。（青年有志）一杯敬明天，一杯敬过往。（中年踌躇）一杯敬自由，一杯敬死亡。（老年回首）八杯酒，人的一生。
消愁 (Live),毛不易,686.7万,歲曲年詞,2022-09-05 23:13:57,坦然接受命运的洗礼
消愁 (Live),毛不易,686.7万,FLy__,2022-09-05 20:13:54,最后一年的寒窗苦读，只为最后的金榜题名，加油，还有你们，陌生人
消愁 (Live),毛不易,686.7万,念青,2022-09-05 13:31:00,一杯敬明天，一杯敬过往
消愁 (Live),毛不易,686.7万,似笑非笑，不流泪的痛哭,2022-09-05 08:59:03,17年的夏天，一个人，一个坏了轮子的行李箱，坐着绿皮火车听着这首歌去往一个未知的城市。转眼5年了!
消愁 (Live),毛不易,686.7万,温诗远,2022-09-05 03:21:51,消愁都已经要充会员了，怎么会不愁
消愁 (Live),毛不易,686.7万,.ʚɞ.,2022-09-04 23:11:36,老歌有味道
消愁 (Live),毛不易,686.7万,　　　　,2022-09-04 21:51:09,飞鸟🐦与鱼🐟
消愁 (Live),毛不易,686.7万,Ͽ҉菼执Ͽ҉,2022-09-04 19:05:56,好听！！
消愁 (Live),毛不易,686.7万,百分之一,2022-09-04 16:55:38,这首歌没用固定的唱法，灌注的是真情与实感，也因此而火吧，要是拘泥于唱法可能反而没有那么能触动人心了吧
消愁 (Live),毛不易,686.7万,孟小凝同学💕,2022-09-04 13:53:59,祝我们冰释前嫌，再不相见.
消愁 (Live),毛不易,686.7万,。。。。。,2022-09-04 10:46:47,五年前听着这首歌入睡去当兵，五年后听着这首歌梦醒，从头开始
消愁 (Live),毛不易,686.7万,皆空,2022-09-04 00:08:43,好听…
消愁 (Live),毛不易,686.7万,挽秋.,2022-09-03 23:31:01,那就当个醉人
消愁 (Live),毛不易,686.7万,普赛克,2022-09-03 20:21:22,灵魂的色泽
消愁 (Live),毛不易,686.7万,一下。,2022-09-03 19:22:25,我的巨星，你出了三首歌了，三首歌是有联系的，人活着，第一首歌为利，第二首歌为名，第三首歌为心为灵魂。你是我心目中的巨人，全世界最好的薛之谦会是你的伯乐，因为你的形象性格最容易被这个肮脏的赛制扼杀，所以薛之谦会最先帮你，从始至终他都在提示，你最需要舞台。到最后尘归尘，土归土，愿我们世间走一遭，不忘初心，不负始终。👍👍👍
消愁 (Live),毛不易,686.7万,毛巨星,2022-09-03 16:33:12,我家哥哥就是唱的好听😡😡😡
消愁 (Live),毛不易,686.7万,毛巨星,2022-09-03 16:32:36,我家哥哥
消愁 (Live),毛不易,686.7万,晚风诉情衷,2022-09-03 15:16:33,第一次听是2018，很庆幸，到现在我还是我。
消愁 (Live),毛不易,686.7万,十里坡大剑神,2022-09-03 13:41:42,华晨宇和毛不易没有什么可比性。
消愁 (Live),毛不易,686.7万,c❤「_____樂,2022-09-02 19:59:17,要不是这首歌我根本不知道这个节目
消愁 (Live),毛不易,686.7万,.,2022-09-02 12:06:23,人生苦短何必念念不忘
消愁 (Live),毛不易,686.7万,无语给无语开门！,2022-09-02 09:20:34,太愁了
看得最远的地方,毛不易,686.7万,serendipity1,2022-09-10 16:42:32,毛老师的气声真的是yyds啊！！
看得最远的地方,毛不易,686.7万,吴夫人,2022-09-10 16:30:00,我战胜了自卑变得自信阳光，没能有勇气把你留下
看得最远的地方,毛不易,686.7万,薛先生的谦友,2022-09-10 15:09:58,好好听，很熟悉但是一直没有收藏(因为不知道歌名)
看得最远的地方,毛不易,686.7万, ,2022-09-10 12:21:37,找到了你的双向奔赴，很替你开心，不离开就是我不礼貌了，多年后，你会谢谢我现在的做法，所以，一定要快乐，爱是放手，做什么也是为了你考虑，就让我自己承受所有吧，我爱你
看得最远的地方,毛不易,686.7万,七至久,2022-09-10 11:04:52,中秋节快乐！
看得最远的地方,毛不易,686.7万,好运小鱼儿,2022-09-10 10:23:31,感谢我的父母，和我的损友们！☺
看得最远的地方,毛不易,686.7万,书爷,2022-09-10 09:30:14,低吟版 静心聆听 很有feel
看得最远的地方,毛不易,686.7万,点一盏灯,2022-09-10 09:19:06,好温柔，真的好温柔
看得最远的地方,毛不易,686.7万,。,2022-09-10 00:26:30,三年了，该结束了。
看得最远的地方,毛不易,686.7万,风吹八万里,2022-09-10 00:16:10,你的微笑是我看的最远的远方
看得最远的地方,毛不易,686.7万,溯,2022-09-09 23:45:33,如履薄冰，说话要过脑
看得最远的地方,毛不易,686.7万,沈瑞晨~🍓,2022-09-09 23:31:59,生活不止眼前的苟且，还有诗和远方。
看得最远的地方,毛不易,686.7万,江遇.,2022-09-09 22:49:20,无论我们最后生疏成什么样子 曾经对你的好都是真的 就算终有一散 也别辜负相遇 希望你不后悔认识我 也是真的快乐过 如果能回到以前 我会选择不认识你 不是我后悔 是我不能面对现在的结局
看得最远的地方,毛不易,686.7万,枕边旧宠,2022-09-09 22:34:36,好好听，有种想哭的那味儿了
看得最远的地方,毛不易,686.7万,¹,2022-09-09 22:08:30,2022年9月9日祝我永远勇敢。
看得最远的地方,毛不易,686.7万,曌,2022-09-09 21:02:08,远方的结果一定不比你想得差，都走了这么久，努力了这么久，让我们一起期待未来。
看得最远的地方,毛不易,686.7万,Echo,2022-09-09 20:59:59,毛不易的声音平静美好治愈
看得最远的地方,毛不易,686.7万,清້໌ᮩ璃♡ꦿ᭄,2022-09-09 20:44:24,加油
看得最远的地方,毛不易,686.7万,万物皆甜,2022-09-09 19:23:44,还是喜欢毛毛，会一直喜欢喜欢
看得最远的地方,毛不易,686.7万,与云同川,2022-09-09 19:08:11,不因起点而驻足，要去看得最远的地方🍐🍐🍐
看得最远的地方,毛不易,686.7万,白大侠,2022-09-09 16:48:32,我预言这首歌将在不久之后需要VIP才能够播放。因为现在评论已经过万，而且下载是需要VIP了。
看得最远的地方,毛不易,686.7万,椒盐菜花,2022-09-09 15:42:51,听到前几句就红了眼眶
看得最远的地方,毛不易,686.7万,Sophia吕佳琪,2022-09-09 10:50:37,愿我们的灵魂可以永远清澈~
看得最远的地方,毛不易,686.7万,短至拾叁元,2022-09-09 10:33:55,我要去看得最远的地方
看得最远的地方,毛不易,686.7万,吓不晕,2022-09-09 05:17:20,太好听了吧
消愁 (Live),毛不易,686.7万,,2022-09-02 01:13:59,人生多变，普通人想跨圈面临各种遭遇，这世界每分每秒有多少人坚持不下去深夜买醉有多少又清醒时候故作坚强，有多少。。。为了那个坚持努力到退场吧。
消愁 (Live),毛不易,686.7万,忱Q,2022-09-01 22:13:01,为什么难受，
消愁 (Live),毛不易,686.7万,插曲,2022-09-01 11:03:26,一杯敬车贷，一杯敬房贷
消愁 (Live),毛不易,686.7万,秋殇别恋,2022-09-01 10:30:45,呓语，消愁，都抵不过秋雨。
消愁 (Live),毛不易,686.7万,青栀,2022-09-01 08:46:48,很庆幸在那年暑假看了第一期明日之子，见证了毛不易的成名过程
消愁 (Live),毛不易,686.7万,久醉绕心弦,2022-09-01 06:58:46,为什么这首歌就像没有经过调音一样😂😂😂
消愁 (Live),毛不易,686.7万,西装暴徒,2022-09-01 03:20:43,爱上一个男人只需要一首歌的时间
消愁 (Live),毛不易,686.7万,🚶,2022-08-31 19:27:48,999w是认真的？哇
消愁 (Live),毛不易,686.7万,在晨光里,2022-08-31 00:14:58,评论要十万了
消愁 (Live),毛不易,686.7万,流年,2022-08-30 21:33:06,初见不通曲中意，再闻已是曲中人。
消愁 (Live),毛不易,686.7万,张べ珗苼,2022-08-29 22:11:30,这歌真下酒不知不觉喝一瓶
消愁 (Live),毛不易,686.7万,　心安,2022-08-29 18:53:19,清醒的人最荒唐
消愁 (Live),毛不易,686.7万,不为谁而起的名,2022-08-29 18:29:33,我有录音师版
消愁 (Live),毛不易,686.7万,三分很库,2022-08-29 17:43:03,毛不易封神之曲
消愁 (Live),毛不易,686.7万,相思无尽处、,2022-08-29 14:23:52,这歌词和声音真的......，发疯似的迷恋。
消愁 (Live),毛不易,686.7万,🌸,2022-08-29 11:49:04,愁
消愁 (Live),毛不易,686.7万,一生都在错过,2022-08-28 23:50:38,不动心了，搞钱吧，实际的东西总比那些虚无缥缈一眼看不到头的结果好太多太多了，敬你敬我敬，敬这tm该死的人生
消愁 (Live),毛不易,686.7万,世间无我这般人,2022-08-28 11:43:45,果然跟您一样，姓毛的都付出了很多
消愁 (Live),毛不易,686.7万,U,2022-08-28 10:10:48,人生苦短何必念念不忘
消愁 (Live),毛不易,686.7万,夜叉疯,2022-08-28 03:07:58,这孩子挨过☺
消愁 (Live),毛不易,686.7万,九钱蔷薇梦故乡,2022-08-27 22:34:07,因为有了毛不易，明日之子有了看点。毛不易不在明日之子了之后，明日之子还有可看的吗？没有。
消愁 (Live),毛不易,686.7万,迟迟,2022-08-27 17:42:03,Okay因为这首歌我又续费了😂
消愁 (Live),毛不易,686.7万,小杨放羊🦙,2022-08-27 16:02:15,不会再穿的衣服，不会再用的东西以及不会再联系的人，一定要学会断舍离。他们占据了你身边的空间，为你累积了太多的负面情绪
消愁 (Live),毛不易,686.7万,绿绿,2022-08-27 14:47:47,比起像我这样的人我更喜欢这首
消愁 (Live),毛不易,686.7万,紫慕,2022-08-27 14:16:45,⠀;⠀⠀;⠀⠀;⠀ ⠀我希望正在读这句话的人永远开心⠀;⠀;⠀;⠀
看得最远的地方,毛不易,686.7万,神芷.,2022-09-09 01:11:10,好好听，毛不易，感谢有你
看得最远的地方,毛不易,686.7万,愿丶丶,2022-09-08 23:16:36,不知道为什么，她走了以后我试图接受那些好多别人感觉很好的人。但是一步一步我都放弃了，她走了之后我发现我没办法再爱上别人了。明明没在一起啊，为什么还要那么爱着她，我不理解。甚至她要是伸手，我还是会陪着她全力奔跑。
看得最远的地方,毛不易,686.7万,love明日by,2022-09-08 22:10:14,快要到中秋节了！
看得最远的地方,毛不易,686.7万,开心ing~,2022-09-08 18:56:03,我听这首歌的时候就感觉特别的舒服。
看得最远的地方,毛不易,686.7万,好运连连,2022-09-08 18:10:40,明年四月份小孙你可以的！🐮
看得最远的地方,毛不易,686.7万,Cx330,2022-09-08 15:01:44,永远支持毛毛✌
看得最远的地方,毛不易,686.7万,念念玲,2022-09-08 12:35:29,很喜欢毛毛的翻唱🌹。张韶涵的歌声高亢嘹亮，唱出了勇敢的底气和感谢；毛毛歌声如娓娓道来，唱出了心灵的归宿和温暖。
看得最远的地方,毛不易,686.7万,Travelers,2022-09-08 10:17:23,毛不易的才华是超越世俗的纯洁，也是海枯石烂的沧桑
看得最远的地方,毛不易,686.7万,forever,2022-09-07 23:29:11,教资加油😘😘😘😘😘😘😢
看得最远的地方,毛不易,686.7万,等风起,2022-09-07 22:42:44,我希望我们;永远善良;永远真诚
看得最远的地方,毛不易,686.7万,不要蕉绿,2022-09-07 22:26:59,我要去看的最远的地方！
看得最远的地方,毛不易,686.7万,Palpitation.☁,2022-09-07 21:42:49,呜呜呜听毛毛的歌好有感觉呜呜呜🐸
看得最远的地方,毛不易,686.7万,樱,2022-09-07 19:02:22,我们一定能一起去我们想去的远方
看得最远的地方,毛不易,686.7万,玥💖 tiger,2022-09-07 10:34:31,喜欢你自己的歌，不喜欢你翻唱，喜欢你自己味道的歌，因为别人替代不了
看得最远的地方,毛不易,686.7万,梨是水果那个梨。,2022-09-07 08:11:29,还以为听错了  真的是张韶涵的歌  好多年没听了 😀
看得最远的地方,毛不易,686.7万,沁-柠,2022-09-07 01:04:23,只有我们两个的时候真的很好，可是事事都要掺合别的，所以没有我的位置也是常理，谢谢
看得最远的地方,毛不易,686.7万,Cherish.,2022-09-07 00:09:18,zsh gxy 24上岸，要开心，永远都是我们
看得最远的地方,毛不易,686.7万,王东辉,2022-09-06 22:32:36,这是我们语文期末考试的作文题目
看得最远的地方,毛不易,686.7万,努力奋斗的高粱饴,2022-09-06 22:30:10,高中好难呐😭😭😭
看得最远的地方,毛不易,686.7万,花生了什么树,2022-09-06 22:18:12,脑袋想那么多 你累不累呀！
看得最远的地方,毛不易,686.7万,小刘同学,2022-09-06 21:41:37,毛不易的声音好治愈啊，谁懂啊，听着听着嘴角不自觉的就扬起来了，好神奇的感觉啊，心情都变好了。
看得最远的地方,毛不易,686.7万,炡挚的爱,2022-09-06 21:37:48,上岸吧
看得最远的地方,毛不易,686.7万,ONinE（🎐）,2022-09-06 20:52:05,你和我之间的状态，就是希望和对方一起完成梦想
看得最远的地方,毛不易,686.7万,念安.,2022-09-06 18:24:52,不要慌，不要慌，太阳下了有月光。
看得最远的地方,毛不易,686.7万,爱吃一品蛋酥的乌冬面,2022-09-06 17:13:04,2023考研上岸😄
消愁 (Live),毛不易,686.7万,財达,2022-08-27 10:56:33,我也想要那么多赞😚
消愁 (Live),毛不易,686.7万,默笙,2022-08-27 01:33:45,是20岁出头的迷茫无措，是这个年纪的三观和现实的对峙，没有什么路是好走的，我只能放下了所有的骄傲去换未来，也许才会离梦近一点。
消愁 (Live),毛不易,686.7万,psychopathic,2022-08-27 00:56:34,一杯敬自由，一杯敬死亡
消愁 (Live),毛不易,686.7万,梦里江南,2022-08-26 22:05:26,呼朋对酌长夜秋，杯盏更移起颊红，霜覆阑干不觉冷，快哉！何妨更尽酒一盅。;世间纷繁众生态，皆付，酣言醉语笑谈中。恰若眼前枝上景，君看，数尽梅花各不同。
消愁 (Live),毛不易,686.7万,Derek.,2022-08-25 22:34:05,一首讲述的故事，野蛮成长、青春奋斗、中岁思考，一曲终了，意味深长…
消愁 (Live),毛不易,686.7万,，,2022-08-25 18:20:39,华晨宇打脸了
消愁 (Live),毛不易,686.7万,蒹葭菽蕥,2022-08-25 09:46:48,这首歌把人生写的太明白了~人生的过往就是这样的。。。
消愁 (Live),毛不易,686.7万,Grant Gustin,2022-08-25 08:13:08,讲真，我又重新看了一遍《明日之子》第一季😘真的好喜欢毛不易呀😊
消愁 (Live),毛不易,686.7万,咿咿呀呀！🐭🐭,2022-08-25 07:57:24,毛不易啊！你到底经历了什么才写出这样的词
消愁 (Live),毛不易,686.7万,Jⁱᵃⁿ-🤍,2022-08-24 23:57:16,没人记得你的模样
消愁 (Live),毛不易,686.7万,佐助,2022-08-24 16:13:42,这可不像华晨某啊😊
消愁 (Live),毛不易,686.7万,可恶,2022-08-24 13:47:04,一杯敬联盟一杯敬裁判;宽恕我的跨栏禁赛了格林;虽然我有六亚四钓宇宙第一;球迷何故对我烧掉球衣
消愁 (Live),毛不易,686.7万,冯程暇,2022-08-24 08:10:22,天地太宽，时光太长，有一人似友，似爱陪伴该多好。心淡如水，细数光阴，相伴到老。可是，情愫纠缠伤人，一往情深碎心，承受不起生死两茫茫，明月夜短松冈，便在树洞前絮絮而去，清风自得，佳兴四时。灯火阑珊意犹未尽，不平又如何？
消愁 (Live),毛不易,686.7万,兰亭集序,2022-08-24 01:48:32,反正从不相信所谓山高水长，人生苦短何必念念不忘
消愁 (Live),毛不易,686.7万,鱼,2022-08-24 00:51:20,333
消愁 (Live),毛不易,686.7万,咯,2022-08-23 23:29:27,有人听我讲故事吗。21年我刚17周岁，一个人背起了行囊出发北京。在这个陌生的城市里。我打算开始我的北漂之路。我知道我的父母不看好我。我明白，我是一个没有用的孩子。可是我也想在这偌大的城市里闯出属于我的那么一小块地方。可是我终究败给了钱，户口，资本。权利。无论我怎么努力，始终得不到我想要的。夜晚我走在东二环的路上，我听着毛不易的消愁，我真的好感同身受。看着这车水马龙的城市。我显得那么渺小又无助。或许是我太年少轻狂了。总感觉努力就会好起来。那天晚上我就买票回到了老家。听着父母对我的责骂，我懂得了一个人只要平平淡淡的度过一生就好。谢谢你们。谢谢
消愁 (Live),毛不易,686.7万,,2022-08-23 23:09:27,封神之作
消愁 (Live),毛不易,686.7万,陈事,2022-08-23 22:23:31,清醒的人最荒唐
消愁 (Live),毛不易,686.7万,ㅤ ㅤㅤㅤㅤㅤㅤㅤ,2022-08-23 21:56:51,毛不易真的不容易好吧
消愁 (Live),毛不易,686.7万,姓程的,2022-08-23 19:52:34,好听好听5年了快
消愁 (Live),毛不易,686.7万,好久不见,2022-08-23 18:40:07,消愁常听常新
消愁 (Live),毛不易,686.7万,逐心💞追忆,2022-08-23 18:36:49,好听
消愁 (Live),毛不易,686.7万,终究还会累,2022-08-23 16:58:58,把评论冲上10W;
消愁 (Live),毛不易,686.7万,宣,2022-08-23 16:29:26,拒绝法师
消愁 (Live),毛不易,686.7万,ovo,2022-08-23 13:07:18,今天是我18生日，但是我并没有很快乐，也许这就是越长大越孤单。我开始一个人漫想，从前、现在、未来。我好像没有任何头绪，我不知道我是否能成为他们心中的骄傲。直到毛毛的歌词让我有了些感触，“一杯敬故乡，一杯敬远方。”对啊我才18，我可以有很多机会、很多方法成功。希望18岁以后的日子我能活出自己青春该有的模样
看得最远的地方,毛不易,686.7万,李洛克,2022-09-06 16:18:51,华晨宇：我从没期待过你
看得最远的地方,毛不易,686.7万,李洛克,2022-09-06 16:18:34,我从没期待过你
看得最远的地方,毛不易,686.7万,误顾,2022-09-06 16:00:08,至今没遇到一个这样的人啊，唉
看得最远的地方,毛不易,686.7万,23上岸人,2022-09-06 08:37:02,23上岸
看得最远的地方,毛不易,686.7万,美姐,2022-09-06 00:28:59,一切都非常懂得，明白，很早很早就了解，只是不想说捅破，早点休息，晚安
看得最远的地方,毛不易,686.7万,C.v,2022-09-05 22:26:02,现在离高考还有275天。高三入学考试考的一塌糊涂，下午和班主任聊了聊心历路程。我说我觉得自己给班里拖了后腿，我害怕高考。他说害怕没关系，只要坚持下去以后想起来这段时间也不会后悔和遗憾。晚自习回家，奶奶在睡觉，只有安静的夜陪我再次坚强。爸爸妈妈还在远方，我不想让他们失望，我不想让自己失望。我要坚持下去。2023高考加油！
看得最远的地方,毛不易,686.7万, ୧⍢⃝୨小可爱,2022-09-05 21:25:32,今天很累，很疲惫，想要抱抱
看得最远的地方,毛不易,686.7万,🍖,2022-09-05 19:29:40,好听呜呜
看得最远的地方,毛不易,686.7万,Kxxlo,2022-09-05 13:21:50,好温柔呀
看得最远的地方,毛不易,686.7万,宁聚力长年招工15665925169,2022-09-05 11:01:19,我想让你带着我去世界每个角落
看得最远的地方,毛不易,686.7万,勤劳的懒羊羊,2022-09-05 10:47:16,看得最远的地方😔
看得最远的地方,毛不易,686.7万,𓆡𓆝𓆟𓆜𓆞𓆝,2022-09-04 23:29:56,第一次听歌听到流眼泪了，毛毛的嗓音真的很有故事感
看得最远的地方,毛不易,686.7万,笨,2022-09-04 23:06:43,一年又一年;初中的我我有着自己的梦想 那时候我是为自己而活 我想象着自己的未来 我想自己好好活着;高中的我渐渐变得不快乐 为了成绩经常崩溃 开始有了不想活的心理 却依旧为了考上好大学而努力 那时候的我又变得内向自卑;大学的我变得比高中外向了 也没那么自卑了 但是我找不到自己的梦想 我没了自我 我变得不是为自己而活 我每天都不想活着但是我知道自己没有资格就这么决定 我深知自己现在做的一切并不是为了我自己 为了谁我也不知道;;我也希望自己能看向更远的地方 为了自己的梦想 但现在的我做不到;
看得最远的地方,毛不易,686.7万,哄哄,2022-09-04 21:56:40,明天复读开学了，心里很忐忑，别管怎么说努力向前走吧😢😂
看得最远的地方,毛不易,686.7万,倾城时光,2022-09-04 21:54:06,当年出这首歌时，我在北京，那时候漫天柳絮纷飞，像雪一般，刚进一个公司，每天挑战考试，压力极大，我和一个同事，每次考试后紧紧拥抱一下！印象太深了，可惜，我俩已经不是闺蜜了，变成了普通的朋友
看得最远的地方,毛不易,686.7万,Indifferent,2022-09-04 18:22:39,好听
看得最远的地方,毛不易,686.7万,DEMON,2022-09-04 16:43:51,工作了，烦心事还是很多，幸好有陪伴的人一起工作
看得最远的地方,毛不易,686.7万,坠落繁星,2022-09-04 15:04:24,一开口，我的心颤了😭
看得最远的地方,毛不易,686.7万,与少年,2022-09-04 14:48:15,我真的好怕失去你
看得最远的地方,毛不易,686.7万,请向我推荐适合去青岛的音乐,2022-09-04 14:42:12,评论区也太好哭了吧😭😭😭
看得最远的地方,毛不易,686.7万,月亮也困了,2022-09-04 14:18:53,我真的太喜欢毛不易了 五年了 从明日之子开始 到现在 每一首歌都好温柔
看得最远的地方,毛不易,686.7万,上汤娃娃菜,2022-09-04 13:19:36,2023高考加油
看得最远的地方,毛不易,686.7万,芒果布丁,2022-09-04 11:04:17,第一次跑那么远读书，好难过啊，
看得最远的地方,毛不易,686.7万,,2022-09-04 11:03:03,时间过的真快啊～;五年了。。。
看得最远的地方,毛不易,686.7万,煎饼狗子,2022-09-04 02:24:36,人才引进一定要上岸啊，上岸就准备准备和男朋友结婚！！！
消愁 (Live),毛不易,686.7万,lozsve.,2022-08-23 11:44:38,好好听！！！！！！！
消愁 (Live),毛不易,686.7万,love明日by,2022-08-23 08:29:50,每天都听毛不易。期待今年能参加毛不易演唱会
消愁 (Live),毛不易,686.7万,Lonely.,2022-08-22 23:11:37,一杯敬朝阳 一杯敬月光 （少年） 一杯敬故乡 一杯敬远方 （青年） 一杯敬明天 一杯敬过往 （中年） 一杯敬自由 一杯敬死亡 （老年）
消愁 (Live),毛不易,686.7万,...,2022-08-22 21:44:41,都要钱  无语
消愁 (Live),毛不易,686.7万,德芙小学生ˊ,2022-08-22 20:35:19,他遇见了他的伯乐   薛之谦
